"Price","Build.year","Estimated.neighbourhood.price.per.m2","Lot.size.m2","Living.space.size.m2","Nieuwbouw","Number.of.kamers","Number.of.slaapkamers","Number.of.bathrooms","Number.of.separate.toilets","Number.of.woonlagen","Kelder","Energy.label.numeric","Garden.dummy"
338500,"1974",7665,163,126,0,6,5,1,1,3,0,6,1
439500,"1975",1625,166,119,0,5,4,1,1,3,0,6,1
375000,"1987",6130,240,121,0,4,3,1,1,3,0,6,1
417500,"2004",1650,95,108,0,5,4,1,1,3,0,8,1
6e+05,"1900",235,13610,121,0,5,3,1,1,2,0,6,1
269500,"1960",4880,246,120,0,6,5,1,1,2,0,2,1
459000,"1974",5675,127,149,0,4,3,1,1,3,0,6,1
750000,"1954",280,13150,171,0,7,4,1,0,2,1,2,1
869000,"2003",2765,465,200,0,7,6,2,2,3,0,8,1
310000,"1930",5640,535,71,0,3,2,1,0,2,0,2,1
565000,"1960",1450,326,163,0,5,4,1,1,3,0,4,1
569000,"1959",2310,294,187,0,6,5,1,1,3,0,8,1
310000,"1983",2515,155,77,0,3,2,1,1,2,0,6,1
550000,"2000",5665,770,161,0,5,4,1,1,3,0,8,1
425000,"1990",3510,272,135,0,7,4,1,1,3,0,8,1
450000,"1970",1170,152,133,0,5,4,1,0,3,0,7,1
519000,"1960",2250,132,111,0,5,4,1,1,3,0,7,1
525000,"1988",1925,547,135,0,5,3,1,1,2,0,7,1
4350000,"1976",875,3085,417,0,9,6,3,1,3,0,8,1
549000,"1982",6225,114,122,0,5,4,1,1,2,0,6,1
495000,"1892",700,559,133,0,6,3,1,1,2,1,4,1
439000,"1981",22330,210,144,0,5,4,1,1,3,0,6,1
3e+05,"1974",605,169,130,0,5,4,1,1,3,0,6,1
325000,"1988",4275,120,89,0,5,4,1,1,3,0,7,1
320000,"1959",3395,157,120,0,5,4,1,1,3,0,4,1
589000,"1958",2140,340,123,0,5,3,1,1,3,0,6,1
390000,"1988",1395,220,106,0,5,4,1,1,2,0,6,1
359500,"2015",4800,307,139,0,5,3,1,1,2,0,8,1
325000,"1972",360,252,139,0,5,4,1,1,3,0,5,1
350000,"1972",1280,241,151,0,5,4,1,1,2,0,6,1
450000,"1968",2450,144,132,0,6,5,1,1,3,0,6,1
259000,"1906",340,111,77,0,4,3,1,0,2,0,6,0
4e+05,"1992",1595,127,115,0,5,4,1,1,3,0,8,1
249500,"1938",4190,206,135,0,4,3,1,1,3,1,3,1
499500,"1975",3235,833,230,0,6,5,1,1,3,0,6,1
360000,"1981",3395,187,112,0,5,4,1,1,3,0,7,1
425000,"1933",3445,156,89,0,4,3,1,1,3,0,7,1
457500,"1922",1140,202,93,0,4,2,1,1,2,0,3,1
315000,"1997",1415,196,117,0,4,3,1,1,2,0,8,1
495000,"2002",1510,132,126,0,3,2,1,1,2,0,8,1
475000,"1998",2670,211,146,0,6,5,1,1,3,0,9,1
585000,"1981",695,1190,194,0,5,4,1,1,3,1,5,1
325000,"1971",1475,211,119,0,4,3,1,1,2,0,5,1
295000,"1975",1815,123,92,0,4,3,1,1,2,0,8,1
545000,"1978",1410,182,172,0,6,4,1,1,3,0,5,1
340000,"1935",2665,119,88,0,4,2,1,1,3,0,4,1
3e+05,"1910",1215,350,102,0,4,3,1,1,2,1,2,1
389500,"1986",1235,147,101,0,4,3,1,1,2,0,6,1
239500,"1975",1045,169,125,0,4,3,1,1,3,0,6,1
2e+05,"1974",8925,131,96,0,5,3,1,1,2,0,7,1
625000,"1916",920,2104,298,0,5,3,2,1,2,1,6,1
285000,"1939",1085,261,103,0,5,4,1,2,2,1,5,1
350000,"1978",8830,118,114,0,5,4,1,0,3,0,7,1
585000,"2015",3325,102,136,0,6,4,1,1,3,0,8,1
425000,"1987",7610,132,91,0,4,3,1,1,3,0,8,1
269900,"1900",4880,141,80,0,3,2,1,1,3,0,4,1
425000,"1927",7970,126,89,0,5,4,1,1,2,0,3,1
875000,"1998",4155,430,173,0,5,4,1,2,3,0,8,1
385000,"1970",1170,239,127,0,6,4,1,1,3,0,6,1
575000,"1900",2300,73,140,0,4,3,1,1,3,0,3,0
325000,"2016",1710,118,116,0,6,3,1,1,2,0,8,1
450000,"1988",3710,198,126,0,5,4,1,1,3,0,6,1
675000,"1938",2105,498,144,0,6,4,2,1,2,0,7,1
385000,"1988",5290,137,106,0,5,4,1,0,3,0,8,1
275000,"1911",1180,92,72,0,3,2,1,1,2,0,3,1
669000,"1989",1820,185,137,0,4,3,1,1,3,0,6,1
439000,"1972",3900,198,125,0,5,4,1,1,4,0,7,1
469000,"1998",4490,218,100,0,4,3,1,1,2,0,8,0
325000,"1955",2290,246,86,0,4,3,1,1,2,0,4,1
325000,"1910",1110,275,81,0,3,2,1,1,2,0,4,1
399000,"",375,877,111,0,4,3,1,1,2,0,6,1
345000,"2021",2375,192,135,1,6,5,1,1,3,0,11,1
429000,"1950",1235,233,83,0,4,3,1,1,2,0,2,1
798000,"1993",2530,560,136,0,4,3,1,1,3,0,7,1
249000,"1969",2415,142,102,0,4,3,1,1,2,0,5,1
495000,"2009",2825,230,137,0,6,3,1,1,3,0,8,1
275000,"1985",2425,152,90,0,4,3,1,1,2,0,6,1
350000,"1946",3310,456,93,0,5,3,1,2,3,0,2,1
325000,"1980",1365,166,129,0,5,4,1,1,3,0,6,1
325000,"1984",6750,223,159,0,7,4,1,1,3,0,6,1
195000,"1975",3005,172,96,0,5,3,1,0,3,0,7,0
285000,"1981",5990,136,124,0,5,4,1,1,3,0,7,1
325000,"1981",1915,162,128,0,5,4,1,1,3,0,7,1
340000,"1990",805,110,110,0,6,5,1,1,2,0,8,1
270000,"2008",5585,147,112,0,6,3,1,1,2,0,8,1
519000,"2010",1335,153,142,0,6,5,1,1,3,0,8,1
4e+05,"1974",990,141,120,0,5,4,1,0,3,0,6,1
289500,"1975",7020,134,112,0,5,3,1,1,2,0,7,1
587000,"1900",1175,500,142,0,6,4,1,1,2,0,5,1
375000,"1978",1325,341,154,0,5,4,1,1,3,0,5,1
1695000,"2002",845,2030,306,0,8,4,3,2,2,1,8,1
320000,"1970",4280,199,117,0,5,4,1,1,3,0,6,1
180000,"1920",1315,61,66,0,4,3,1,1,2,0,2,1
385000,"1969",710,167,132,0,6,5,1,1,3,0,6,1
420000,"1950",3720,339,147,0,8,5,1,1,3,1,6,1
375000,"1973",2515,178,120,0,5,4,1,1,3,0,6,1
450000,"2017",2105,147,127,0,5,4,1,1,3,0,8,1
725000,"2016",1130,326,167,0,6,5,1,2,2,0,8,1
269000,"1971",1410,177,95,0,5,4,1,1,2,0,4,1
385000,"1988",1245,124,105,0,5,4,1,1,3,0,6,1
9e+05,"1957",8145,234,161,0,6,5,2,3,3,0,7,1
875000,"2000",2765,588,159,0,4,3,2,1,2,0,8,1
485000,"1999",4490,86,115,0,4,2,1,1,3,0,8,0
425000,"1964",2585,513,144,0,7,3,1,1,2,1,8,1
217500,"1967",660,305,95,0,6,4,1,1,2,0,6,1
295000,"1981",5465,239,125,0,5,4,1,1,3,0,6,1
295000,"1904",3800,239,86,0,4,2,1,1,2,1,6,1
595000,"2004",1835,244,161,0,6,4,1,1,3,0,8,1
624500,"1998",675,529,127,0,4,3,1,1,2,0,7,1
895000,"1920",3785,6193,273,0,9,6,2,2,2,0,5,1
262500,"1979",2450,185,115,0,5,4,1,1,2,0,6,1
315000,"1954",595,202,90,0,4,3,1,1,3,0,4,1
485000,"2007",29775,144,133,0,6,4,1,1,3,0,8,1
450000,"1972",4765,135,153,0,6,5,1,0,3,0,8,1
439000,"2007",29775,118,96,0,4,3,1,1,2,0,8,1
698000,"1930",435,610,178,0,7,4,1,2,2,0,5,1
625000,"1991",1130,340,152,0,6,4,1,1,2,0,6,1
469000,"1970",1205,306,133,0,5,4,1,1,3,0,4,1
525000,"2006",950,268,126,0,5,4,1,0,2,0,8,1
430000,"1931",1320,98,96,0,4,3,1,1,2,0,6,1
550000,"2002",495,302,214,0,9,7,2,1,3,0,8,1
775000,"1988",2520,557,194,0,7,5,1,1,3,0,7,1
239000,"1960",1785,212,76,0,3,2,1,1,2,0,4,1
420000,"1989",12510,122,130,0,5,4,1,0,3,0,8,1
585000,"1993",6105,390,156,0,6,3,1,1,3,0,7,1
569000,"1980",1600,230,157,0,6,4,1,1,2,0,6,1
569000,"1980",1600,275,164,0,6,4,1,1,2,0,6,1
525000,"1962",6510,400,133,0,7,5,1,1,3,0,4,1
275000,"1960",1655,213,100,0,4,3,1,1,2,0,4,1
445000,"1959",11035,355,109,0,4,3,1,2,3,0,6,1
299500,"1967",4495,178,105,0,5,4,1,1,3,0,6,1
239000,"1927",2095,108,91,0,4,3,1,1,2,0,3,1
310000,"1966",1350,179,129,0,5,4,1,1,3,0,6,1
275000,"1963",775,331,81,0,4,3,1,1,2,0,2,1
575000,"1981",2735,239,143,0,5,3,1,1,2,0,6,1
375000,"1955",705,231,90,0,3,2,1,1,2,0,5,1
380000,"1998",2220,107,115,0,3,3,1,1,2,0,6,1
4e+05,"",685,1265,173,0,8,4,1,1,2,0,2,1
298000,"1998",2805,173,128,0,5,3,1,1,3,0,8,1
589500,"1938",510,564,154,0,6,5,1,1,2,0,6,1
389000,"2019",5020,113,123,0,5,4,1,1,3,0,8,1
325000,"1996",1100,258,107,0,5,3,1,1,3,0,8,1
450000,"1993",2225,223,125,0,5,4,1,0,2,0,6,1
448000,"1956",6015,100,132,0,5,4,1,1,2,0,5,1
395000,"1984",5375,141,94,0,5,4,1,1,3,0,7,1
539500,"1995",9315,630,178,0,7,5,1,2,2,0,7,1
995000,"1934",2185,361,177,0,6,4,2,2,3,1,4,1
250000,"1971",2420,129,122,0,6,4,1,1,2,0,7,1
260000,"1976",975,116,112,0,5,4,1,1,3,0,6,1
875000,"1963",140,8825,144,0,5,4,1,2,2,0,3,1
575000,"2010",6495,147,129,0,4,3,1,2,2,0,8,1
540000,"2008",9340,145,147,0,6,5,1,1,4,0,8,1
1075000,"2020",2790,575,211,0,5,4,2,1,3,0,8,1
515000,"1996",4765,248,140,0,6,4,2,1,2,0,7,1
8e+05,"2014",5035,286,154,0,5,4,1,1,3,0,8,1
375000,"1975",6085,382,152,0,5,4,1,1,3,0,7,1
519000,"1955",6020,382,116,0,5,4,1,1,3,0,5,1
425000,"1988",2560,275,114,0,5,3,1,1,3,0,7,1
339000,"1968",315,378,105,0,4,3,1,1,2,1,4,1
350000,"1948",1285,715,101,0,5,4,1,1,2,1,4,1
475000,"1971",2540,168,143,0,5,4,1,1,3,0,6,1
325000,"1960",1785,276,115,0,4,3,1,1,2,0,5,1
215000,"1968",2040,178,84,0,4,3,1,2,2,0,5,1
419000,"1977",4020,210,130,0,5,4,1,1,2,0,6,1
275000,"1961",3420,131,76,0,4,3,1,1,2,0,5,1
2695000,"1934",1340,1715,256,0,8,4,2,1,2,1,6,1
450000,"1942",1535,157,118,0,10,4,2,1,3,1,5,1
349000,"1984",7390,156,107,0,5,3,1,1,3,0,7,1
239000,"1981",1380,135,111,0,4,3,1,1,2,0,7,1
389000,"2008",3890,311,153,0,6,3,1,1,3,0,8,1
289000,"1978",6065,338,101,0,5,4,1,1,3,0,5,1
6e+05,"1930",1515,165,141,0,6,4,1,1,3,0,4,1
350000,"1930",1320,159,102,0,6,3,1,1,2,0,3,1
499000,"",725,291,139,0,5,4,1,1,3,0,8,1
495000,"2007",2600,125,137,0,5,4,1,1,3,0,8,1
225000,"1860",895,285,85,0,3,2,1,1,2,0,5,1
285000,"1910",630,155,75,0,4,2,1,1,2,0,6,1
365000,"1968",1145,152,126,0,5,4,1,1,3,0,5,1
3e+05,"1956",1215,199,110,0,5,4,1,1,2,0,6,1
975000,"2019",1775,931,230,0,6,4,1,1,2,0,8,1
264000,"1981",7500,152,117,0,5,4,1,1,2,0,6,1
425000,"1999",7235,148,105,0,4,3,1,1,3,0,8,1
585000,"1994",4870,505,174,0,5,4,2,1,2,0,6,1
3e+05,"1975",1235,231,132,0,6,5,1,1,3,0,3,1
375000,"1963",2610,361,111,0,5,4,1,1,2,0,2,1
6e+05,"2007",1185,153,166,0,6,4,1,2,3,0,8,1
219000,"1935",3885,110,71,0,4,3,1,1,2,0,6,1
305000,"2016",1055,152,137,0,4,3,1,1,2,0,8,1
275000,"1972",800,177,125,0,5,4,1,0,2,0,6,1
550000,"1933",3990,345,95,0,4,3,1,1,2,0,4,1
369500,"1985",1100,248,137,0,7,5,1,1,2,0,6,1
469000,"1994",555,1410,125,0,4,3,1,1,2,0,6,1
345000,"1968",1250,148,105,0,5,4,1,1,3,0,4,1
675000,"2019",2025,277,145,0,6,4,1,1,3,0,8,1
425000,"2003",920,270,121,0,5,4,1,1,2,0,8,1
319500,"1906",1950,161,95,0,5,3,1,1,2,0,3,1
365000,"2019",4580,176,137,0,5,3,1,1,3,0,8,1
389500,"1976",1725,393,160,0,6,5,1,1,3,0,6,1
310000,"1913",375,260,79,0,4,3,1,1,2,0,5,1
465000,"1996",6105,257,155,0,5,4,1,1,3,0,7,1
4e+05,"1999",2980,152,136,0,5,4,1,1,3,0,8,1
549000,"1932",85,4625,328,0,10,6,3,3,4,0,6,1
450000,"1981",4200,146,109,0,5,3,1,1,3,0,6,1
399000,"1966",4450,448,83,0,3,2,2,1,2,0,7,1
499500,"2003",3255,310,140,0,4,3,2,1,2,0,7,1
279000,"1962",1130,483,116,0,5,3,1,1,2,1,4,1
350000,"1930",160,655,142,0,8,5,1,1,3,0,5,1
319000,"1983",1125,62,94,0,4,2,1,0,2,0,6,0
275000,"1951",1850,372,118,0,4,3,1,2,2,0,5,1
194500,"1890",1260,123,112,0,4,3,1,1,2,0,5,1
785000,"1998",1640,226,150,0,4,3,1,2,2,0,7,1
450000,"1928",3725,102,118,0,6,5,1,2,3,0,6,1
3e+05,"1982",6170,107,108,0,5,4,1,1,2,0,6,1
340000,"1966",5530,145,97,0,6,4,1,1,3,0,6,1
382500,"1999",3660,280,95,0,3,2,1,1,2,0,7,1
595000,"2022",335,6820,148,0,5,4,2,1,2,0,7,1
540000,"2022",335,4826,148,0,5,4,2,1,2,0,7,1
269000,"1966",3125,222,113,0,5,4,1,1,3,0,7,1
275000,"1971",390,189,130,0,6,4,1,1,3,0,5,1
350000,"1978",1070,172,107,0,4,3,1,1,3,0,6,1
869000,"1926",2480,150,182,0,6,5,1,1,3,0,7,1
495000,"1997",5080,155,142,0,5,4,1,2,3,0,6,0
269000,"1957",4290,260,100,0,6,3,1,1,2,1,2,1
850000,"",95,25000,233,0,6,5,2,1,2,1,4,1
550000,"1898",2860,248,145,0,5,4,1,1,2,0,2,1
450000,"1967",865,3740,116,0,5,4,1,1,2,0,3,1
565000,"2001",9765,297,162,0,6,5,1,2,3,0,8,1
415000,"1977",3805,114,120,0,4,3,1,1,3,0,7,1
429000,"1989",1790,153,118,0,4,2,1,1,3,0,6,1
765000,"",4990,294,130,0,5,2,1,0,3,0,6,1
565000,"1942",385,960,145,0,7,4,1,1,2,0,2,1
812000,"1992",815,555,184,0,6,3,2,2,2,0,6,1
399500,"1975",2970,257,119,0,5,4,1,1,3,0,5,1
525000,"1999",1405,103,132,0,6,5,1,1,3,0,8,1
989000,"2004",2700,568,199,0,6,5,1,1,2,0,7,1
4e+05,"1975",11035,209,139,0,5,4,2,1,2,0,6,1
685000,"1922",1650,313,164,0,6,4,1,1,3,0,6,1
625000,"1987",3835,331,151,0,6,4,1,1,3,1,6,1
335000,"2019",2765,54,94,0,3,2,1,0,3,0,8,0
925000,"1939",3530,1914,211,0,6,5,2,0,3,1,6,1
199500,"1933",7200,145,70,0,4,2,1,1,2,0,2,1
1099000,"1988",2530,430,210,0,5,4,2,2,2,0,6,1
875000,"1978",8060,265,153,0,7,5,1,1,3,0,6,1
450000,"1993",1265,186,92,0,3,2,1,1,2,0,7,1
390000,"2016",3925,173,106,0,5,4,1,1,3,0,8,1
450000,"1942",1685,89,87,0,5,4,1,0,3,0,6,1
7e+05,"1994",7950,298,161,0,5,4,2,2,3,0,7,1
415000,"1990",2650,285,124,0,6,4,1,1,3,0,6,1
225000,"1976",2715,17,82,0,3,1,1,0,3,0,6,0
185000,"1968",3130,519,115,0,4,3,1,1,2,0,6,1
325000,"2000",1360,150,102,0,5,4,1,1,3,0,7,1
450000,"2003",2540,346,150,0,5,4,1,1,3,0,8,1
249000,"1929",180,226,95,0,4,3,1,2,2,0,3,1
340000,"1955",2130,176,112,0,5,4,1,1,3,0,5,1
239000,"1924",940,82,90,0,4,3,1,1,2,1,2,1
339000,"1981",1365,162,110,0,4,3,1,1,2,0,6,1
6e+05,"1938",4455,235,129,0,5,4,1,1,3,0,5,1
995000,"1906",6030,175,253,0,8,6,1,3,3,1,6,1
349000,"2011",3040,137,129,0,6,4,1,1,3,0,8,1
285000,"1984",3920,137,95,0,5,3,1,1,3,0,8,1
469000,"1947",3230,225,89,0,3,2,1,0,2,0,6,1
467500,"1956",2820,307,88,0,4,3,1,1,2,0,4,1
380000,"1994",1535,131,106,0,5,4,1,1,3,0,7,1
369000,"1978",9440,115,118,0,4,3,1,0,3,0,6,1
775000,"1979",530,2610,174,0,5,3,1,1,3,0,6,1
325000,"1991",8965,113,83,0,4,3,1,1,2,0,7,1
325000,"1983",9015,158,112,0,5,3,1,1,3,0,6,1
325000,"",1075,262,136,0,5,4,2,1,2,0,6,1
589000,"1976",2510,195,161,0,6,5,2,1,3,0,6,1
930000,"2007",1285,435,185,0,7,5,1,2,3,0,8,1
650000,"2012",830,219,129,0,5,4,1,1,3,0,8,1
520000,"2002",10990,115,144,0,6,5,1,1,3,0,8,1
495000,"2002",1250,122,127,0,7,4,1,1,3,0,8,1
275000,"1934",2365,150,106,0,4,3,1,1,3,1,3,1
389000,"1990",8965,143,110,0,5,4,1,1,2,0,6,1
350000,"1981",6020,183,116,0,5,4,1,1,3,0,8,1
325000,"1996",1470,102,92,0,5,3,1,1,2,0,8,1
455000,"2018",1415,115,138,0,5,4,1,1,3,0,8,1
3e+05,"1950",1945,124,71,0,4,3,1,1,2,0,5,1
350000,"1998",3155,120,118,0,5,4,1,1,3,0,7,1
350000,"1935",3930,135,105,0,5,4,1,0,3,0,6,1
625000,"1981",830,347,194,0,8,6,1,1,3,0,7,1
1195000,"2008",3120,1035,252,0,7,5,1,2,3,0,8,1
385000,"1961",650,242,116,0,5,4,1,2,3,0,6,1
575000,"1950",650,1035,173,0,6,3,1,1,2,0,6,1
335000,"1986",9245,135,91,0,6,4,1,1,3,0,6,1
8e+05,"1959",13625,171,106,0,5,4,1,1,2,0,6,1
550000,"1966",1460,484,131,0,6,5,2,1,2,0,5,1
439500,"1967",11035,203,100,0,4,3,1,2,2,0,5,1
895000,"2008",2485,369,184,0,7,4,2,1,3,0,8,1
425000,"2001",5270,83,148,0,5,4,1,1,3,0,8,1
160000,"1953",3430,140,80,0,4,3,1,1,2,1,5,1
249000,"1962",1695,127,88,0,4,3,1,1,2,1,6,1
375000,"1999",7860,228,99,0,5,4,1,1,3,0,7,1
825000,"2008",1110,640,222,0,8,5,1,2,2,0,8,1
875000,"1994",2065,393,261,0,7,5,2,1,3,0,7,1
250000,"1954",1300,112,96,0,5,4,1,1,3,0,5,1
498000,"1971",2130,450,115,0,4,3,1,1,2,0,4,1
395000,"1978",550,198,123,0,5,4,1,1,3,0,7,1
189000,"1940",4230,85,64,0,3,2,1,1,2,0,3,1
299500,"1987",3085,133,114,0,5,4,1,1,3,0,6,1
775000,"1998",720,480,166,0,4,3,1,1,2,1,8,1
245000,"1930",2380,103,107,0,5,2,1,1,2,0,7,1
290000,"1967",2380,322,111,0,5,3,1,1,2,0,6,1
444000,"1991",7950,122,128,0,6,5,2,1,3,0,7,1
399000,"1909",3360,37,65,0,3,2,1,1,2,0,7,0
495000,"2004",1225,283,162,0,7,4,1,0,3,0,8,1
389000,"1970",3825,170,115,0,5,4,1,1,3,0,6,1
2e+05,"1972",7265,271,125,0,5,4,1,1,3,0,6,1
275000,"1975",4490,221,95,0,6,3,1,1,2,0,6,1
475000,"1970",925,6897,120,0,6,3,1,1,2,0,2,1
1135000,"2015",2080,1060,251,0,6,4,1,2,2,0,8,1
425000,"1979",1695,149,130,0,5,4,1,1,3,0,5,1
415000,"1993",3165,122,116,0,5,4,1,1,3,0,7,1
232000,"1932",2485,92,73,0,3,2,1,1,2,1,3,1
725000,"1980",535,1440,161,0,4,3,1,1,2,0,6,1
695000,"1963",1705,545,159,0,6,4,2,2,2,0,6,1
550000,"1995",2130,126,104,0,4,3,1,1,3,0,8,1
325000,"1998",2020,448,159,0,5,4,1,1,3,0,7,1
269000,"1980",3455,157,110,0,5,4,1,1,3,0,6,1
535000,"2007",12780,138,142,0,5,4,1,1,4,0,9,1
575000,"2001",2465,158,133,0,4,3,1,1,3,0,8,1
725000,"1999",795,252,171,0,7,6,1,1,3,0,7,1
259500,"1919",2990,115,94,0,4,3,1,1,3,0,2,1
549000,"1960",735,185,152,0,6,5,1,0,3,0,5,1
370000,"1993",10990,134,129,0,5,3,1,1,3,0,8,1
269500,"1999",1415,121,92,0,4,3,1,1,2,0,8,1
750000,"2016",2600,228,167,0,5,4,1,1,3,0,8,1
585000,"1999",1820,535,172,0,5,3,1,2,2,0,7,1
350000,"1895",3670,86,100,0,4,3,1,1,2,0,2,1
375000,"1945",1095,226,96,0,4,3,1,1,2,0,5,1
350000,"1992",5615,231,111,0,5,4,1,0,3,0,6,1
419500,"1974",4765,296,149,0,5,4,1,1,3,0,4,1
879000,"1965",1145,662,170,0,6,4,1,1,2,1,6,1
789000,"1992",1790,535,135,0,4,3,1,1,2,0,6,1
299000,"1979",5285,135,120,0,5,4,1,1,3,0,6,1
1395000,"2013",2150,755,187,0,7,5,1,2,3,1,8,1
469000,"2001",2105,179,155,0,4,3,1,1,2,0,7,1
455000,"1959",2140,160,108,0,5,4,1,1,2,0,6,1
292500,"1993",1660,140,105,0,4,3,1,1,2,0,8,1
450000,"1987",1855,234,111,0,5,3,1,1,3,0,6,1
359000,"1987",3525,249,113,0,3,2,1,1,2,0,6,1
525000,"2004",5335,129,118,0,4,3,1,1,2,0,8,1
395000,"1967",5300,319,131,0,5,4,1,1,3,1,6,1
320000,"1957",1400,155,98,0,5,3,1,1,2,0,6,1
490000,"1995",405,1137,168,0,5,3,1,1,2,0,8,1
569000,"1938",1900,115,110,0,6,4,1,0,3,0,6,1
275000,"1986",2330,131,110,0,5,4,1,1,3,0,8,1
695000,"1993",785,413,184,0,4,3,2,2,2,0,8,1
450000,"",950,250,119,0,5,4,1,2,2,0,4,1
340000,"1960",1510,151,84,0,4,3,1,1,3,0,4,1
4e+05,"1992",2370,253,100,0,3,2,2,1,2,0,6,1
450000,"1977",1655,295,138,0,4,3,1,1,3,0,6,1
399500,"1970",2530,275,135,0,4,3,1,2,3,0,5,1
4e+05,"1898",305,515,231,0,7,5,1,0,2,1,5,1
345000,"1989",5615,154,123,0,5,4,1,1,3,0,6,1
575000,"1940",1065,3350,116,0,7,4,1,1,2,1,2,1
750000,"2001",1355,362,178,0,6,5,2,2,2,0,8,1
3e+05,"1968",840,165,98,0,6,5,1,1,3,0,6,1
315000,"1977",1200,143,117,0,6,4,1,1,3,0,7,1
2e+05,"1963",1450,165,104,0,5,4,1,1,2,0,6,1
435000,"1968",2540,148,132,0,5,4,1,1,3,0,5,1
695000,"1965",1655,4370,102,0,4,3,1,0,2,0,6,1
1250000,"2007",15745,126,227,0,8,5,2,1,5,0,8,1
675000,"1920",9245,425,113,0,4,3,1,1,2,0,6,1
625000,"1962",6115,416,165,0,4,3,3,0,2,0,6,1
319500,"1954",3055,94,114,0,5,4,1,1,3,0,6,1
209500,"1972",8010,178,120,0,5,4,1,1,3,0,6,1
8e+05,"1998",1325,410,122,0,5,4,1,2,2,0,8,1
375000,"1999",1035,125,119,0,5,4,1,1,3,0,6,1
295000,"2005",1850,146,115,0,5,4,1,1,3,0,8,1
495000,"1993",1240,364,110,0,4,3,2,0,2,0,7,1
2e+05,"1950",2315,144,81,0,4,3,1,1,2,0,4,1
369000,"1959",4810,221,96,0,5,4,1,2,3,1,4,1
539000,"1980",5935,320,126,0,5,4,1,1,3,0,6,1
545000,"1974",1550,171,133,0,6,4,1,1,3,0,6,1
356000,"1972",4690,551,103,0,6,3,1,1,2,0,6,1
648000,"1974",5300,565,229,0,7,3,1,1,2,1,6,1
5e+05,"1990",4725,151,124,0,6,5,1,1,3,0,8,1
825000,"2017",6805,245,152,0,9,7,1,2,4,0,8,1
239500,"1979",1505,125,112,0,5,3,1,1,3,0,6,1
369000,"1975",5365,152,134,0,5,4,1,1,3,0,6,1
355000,"1930",1580,177,98,0,4,3,1,1,2,0,5,1
345000,"1960",4495,226,114,0,4,3,1,1,3,0,5,1
285000,"1962",6195,102,85,0,5,4,1,1,3,0,4,1
375000,"1991",2620,108,112,0,5,4,1,1,3,0,6,1
298000,"2011",975,232,68,0,3,2,1,1,2,0,8,1
349000,"1940",2455,59,59,0,3,2,1,1,2,0,4,0
289000,"1982",740,115,113,0,5,4,1,1,3,0,7,1
450000,"1956",1390,267,99,0,5,3,1,1,2,0,5,1
525000,"1928",2160,115,118,0,5,4,1,1,3,0,4,1
599500,"1997",3230,562,141,0,4,3,1,1,2,0,7,1
325000,"1972",370,620,125,0,6,4,1,1,4,0,6,1
549000,"1977",2545,211,118,0,4,3,1,1,2,0,7,1
4e+05,"1960",3020,273,129,0,7,6,1,0,2,0,3,1
439000,"1910",9095,263,116,0,5,4,1,1,2,1,2,0
330000,"1995",980,171,120,0,5,4,1,1,3,0,8,1
375000,"1928",3045,132,87,0,4,3,1,1,3,1,5,1
449000,"1999",6995,131,124,0,4,2,1,1,2,0,7,0
395000,"1992",2135,235,146,0,6,5,1,1,3,0,7,1
650000,"2005",2965,158,160,0,5,3,1,2,2,1,8,1
398000,"2008",1825,312,136,0,5,4,1,0,3,0,9,0
350000,"2017",1825,118,113,0,5,4,1,1,3,0,8,1
450000,"1904",4230,327,170,0,7,3,2,1,3,0,8,1
325000,"2021",460,163,117,0,5,3,1,1,3,0,9,1
475000,"1997",6980,69,97,0,5,3,1,1,3,0,8,0
350000,"1970",1625,151,116,0,5,4,1,1,3,0,6,1
390000,"1977",2230,124,131,0,5,4,1,0,3,0,6,1
475000,"2002",7970,50,116,0,5,3,1,1,3,0,8,0
599000,"1920",265,1624,168,0,7,5,2,0,2,0,6,1
485000,"1997",2805,279,157,0,5,4,1,1,3,0,8,1
275000,"1929",6235,128,100,0,4,3,1,1,2,0,5,1
925000,"1916",3495,267,116,0,5,3,1,1,3,1,3,1
285000,"1919",2630,209,99,0,5,2,1,1,2,1,5,1
437500,"1987",3560,232,124,0,6,4,1,1,3,0,6,1
325000,"2011",1655,142,121,0,8,4,1,1,2,0,8,1
289000,"1968",9415,266,123,0,6,5,1,1,3,0,8,1
3e+05,"1931",1290,139,89,0,4,3,1,1,2,0,6,1
525000,"1934",6020,229,110,0,5,4,1,1,3,0,5,1
319000,"1975",1020,278,126,0,5,4,1,1,3,0,6,1
499000,"1918",4345,1137,309,0,9,5,1,1,2,1,3,1
365000,"2003",1470,450,114,0,4,3,1,1,3,0,8,1
650000,"1972",4580,112,190,0,6,3,2,1,4,0,7,1
579000,"2002",3660,180,154,0,6,5,1,1,3,0,8,1
375000,"1965",3660,285,137,0,5,4,1,1,3,0,5,1
499000,"1971",6280,268,126,0,6,5,1,1,3,0,6,1
489000,"2006",5835,149,135,0,5,4,1,1,3,0,9,1
335000,"1990",3685,278,111,0,5,4,1,1,3,0,7,1
465000,"1999",6260,182,129,0,5,4,1,1,3,0,8,0
625000,"2002",1875,615,184,0,5,4,1,1,2,0,8,1
269000,"1954",4390,618,135,0,5,4,1,1,2,0,3,1
1950000,"2011",55,840,358,0,6,4,3,2,3,0,8,1
